,Unnamed: 0,0,1,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,type_OAO/AO,type_OOO,type_ZAO,type_other
1137,1137,"Общество с ограниченной ответственностью ""Креон""",37079203,16,51.51,6325009751,384,2,0,0,0,0,0,0,0,0,0,0,5728000,0,227000,0,1000,0,5956000,5956000,10000,0,0,0,0,19000,29000,0,0,0,0,0,0,5927000,0,0,0,5927000,5956000,36893000,36422000,471000,431000,0,40000,0,0,0,0,16000,24000,5000,0,0,0,0,19000,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130522,0,1,0,0
1138,1138,"Общество с ограниченной ответственностью ""АЛД-Ресурс""",37079284,16,51.51,6318221764,384,1,0,0,0,0,0,0,0,0,0,0,0,0,2846000,0,773000,0,0,3619000,0,0,0,0,0,0,243000,0,0,0,0,0,0,3376000,0,0,0,0,3619000,41765000,41455000,0,0,0,0,0,0,0,0,19000,0,58000,0,0,0,0,233000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130405,0,1,0,0
1139,1139,"Общество с ограниченной ответственностью ""Партнер""",37331890,16,51.51,3702676317,384,1,0,0,0,0,0,0,0,0,0,0,0,0,263000,0,239000,0,0,502000,0,0,0,0,0,0,29000,0,0,0,0,0,408000,65000,0,0,0,0,502000,4736000,4706000,0,0,0,0,0,0,0,0,6000,0,5000,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130405,0,1,0,0
1140,1140,"Общество с ограниченной ответственностью ""Ресурс""",37338478,16,51.51,3702672231,384,1,0,0,0,0,0,0,0,0,0,0,2385000,0,1927000,0,500000,0,0,4812000,0,0,0,0,0,0,119000,0,0,0,0,0,198000,4495000,0,0,0,0,4812000,15417000,15269000,0,0,0,0,0,0,0,0,12000,0,27000,0,0,0,0,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130416,0,1,0,0
1141,1141,"Общество с ограниченной ответственностью ""Ив-Трэйд""",37347419,16,51.51,3702665033,384,1,0,0,0,0,0,0,6000,0,0,0,0,0,2000,0,1000,0,0,9000,0,0,0,0,0,0,6000,0,0,0,0,0,0,3000,0,0,0,0,9000,15868000,15775000,0,0,0,0,0,0,0,0,85000,0,2000,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130611,0,1,0,0
1142,1142,"Общество с ограниченной ответственностью ""Сибирьресурстранс""",37691759,16,51.51,4217139502,384,1,0,0,0,0,0,0,0,0,0,0,149000,0,1571000,0,1000,0,0,1721000,0,0,0,0,0,0,-16000,0,0,0,0,0,452000,1285000,0,0,0,0,1721000,5975000,5955000,0,0,0,0,0,0,0,0,10000,0,2000,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1143,1143,"Общество с ограниченной ответственностью ""Томуса ТФК""",37692381,16,51.51,4250007711,384,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130610,0,1,0,0
1144,1144,"Общество с ограниченной ответственностью ""Сибирская Топливная Компания""",37694339,16,51.51,4205233797,384,1,0,0,0,0,0,0,0,0,0,0,22000,0,279000,0,283000,0,0,585000,0,0,0,0,0,0,-120000,0,0,0,0,0,15000,690000,0,0,0,0,585000,11083000,11003000,0,0,0,0,0,0,0,0,9000,0,203000,0,0,0,0,-132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130412,0,1,0,0
1145,1145,"Общество с ограниченной ответственностью ""КОНСУЛ""",37697183,16,51.51,4205234913,384,1,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,11000,0,0,0,0,0,0,-870000,0,0,0,0,0,597000,284000,0,0,0,0,11000,0,870000,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,-880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130614,0,1,0,0
1146,1146,"Общество с ограниченной ответственностью ""Торговый дом ""КемНефтьТорг""",37698047,16,51.51,4205235297,384,1,0,0,0,0,0,0,0,0,0,0,0,0,20215000,0,1118000,0,0,21333000,0,0,0,0,0,0,1381000,0,0,0,0,0,0,19952000,0,0,0,0,21333000,768904000,766582000,0,0,0,0,0,0,0,0,608000,0,343000,0,0,0,0,1371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130625,0,1,0,0
1147,1147,"Общество с ограниченной ответственностью ""ИнКом""",37698538,16,51.51,4253004469,384,1,0,0,0,0,0,0,0,0,0,0,15723000,0,53700000,0,0,0,0,69425000,0,0,0,0,0,0,56000,0,0,0,0,0,0,69369000,0,0,0,0,69425000,244218000,243652000,0,0,0,0,0,0,0,0,516000,0,4000,0,0,0,0,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1148,1148,"Общество с ограниченной ответственностью ""НК-РЕСУРС""",37699696,16,51.51,4252002772,384,1,0,0,0,0,0,0,0,0,0,0,0,0,2648000,0,21000,0,0,2669000,0,0,0,0,0,0,121000,0,0,0,0,0,0,2548000,0,0,0,0,2669000,8313000,8155000,0,0,0,0,0,0,0,0,20000,0,27000,0,0,0,0,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130527,0,1,0,0
1149,1149,"Общество с ограниченной ответственностью ""Суприм эксперт""",37700301,16,51.51,4205236090,384,1,0,0,0,0,0,0,0,0,0,0,0,0,352000,0,220000,0,0,572000,0,0,0,0,0,0,76000,0,0,0,0,0,0,496000,0,0,0,0,572000,2222000,2115000,0,0,0,0,0,0,0,0,24000,0,17000,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130626,0,1,0,0
1150,1150,"Общество с ограниченной ответственностью ""РЕГИОНТЕХМАШ""",37700596,16,51.51,4205236100,384,1,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,4000,0,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,30000,15813000,15787000,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130625,0,1,0,0
1151,1151,"Общество с ограниченной ответственностью ""ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""ПРОТОН""",37700614,16,51.51,4205236117,384,1,0,0,0,0,0,0,0,0,0,0,159000,0,0,0,634000,0,0,793000,0,0,0,0,0,0,61000,0,0,0,0,0,0,732000,0,0,0,0,793000,40573000,40510000,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130625,0,1,0,0
1152,1152,"Общество с ограниченной ответственностью ""Промышленные Технологии""",37701163,16,51.51,4217140931,384,1,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,65000,0,0,75000,0,0,0,0,0,0,68000,0,0,0,0,0,0,7000,0,0,0,0,75000,2433000,2345000,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1153,1153,"Общество с ограниченной ответственностью ""РС-Торг""",37705965,16,51.51,4205238604,384,1,0,0,0,0,0,0,0,0,0,0,20000,0,3028000,0,157000,0,0,3205000,0,0,0,0,0,0,9000,0,0,0,0,0,0,3196000,0,0,0,0,3205000,14179000,14155000,0,0,0,0,0,0,0,4969000,4993000,0,1000,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130625,0,1,0,0
1154,1154,"Общество с ограниченной ответственностью ""СибХимМаркет""",37706597,16,51.51,4217141903,384,1,0,0,0,0,0,0,0,0,0,0,10000,0,14000,0,212000,0,0,236000,0,0,0,0,0,0,33000,0,0,0,0,0,0,203000,0,0,0,0,236000,2344000,2315000,0,0,0,0,0,0,0,0,1000,0,6000,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1155,1155,"Общество с ограниченной ответственностью ""Компания Еврофильтр""",37707361,16,51.51,4253005582,384,1,0,0,0,0,0,0,0,0,0,0,87000,0,1791000,0,137000,0,0,2015000,0,0,0,0,0,0,-4000,0,0,0,0,0,624000,1395000,0,0,0,0,2015000,5006000,4929000,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130604,0,1,0,0
1156,1156,"Общество с ограниченной ответственностью ""КузбассНефтеРесурс""",37709756,16,51.51,4253006106,384,1,0,0,0,0,0,0,0,0,0,0,64000,0,1393000,0,3000,0,0,1460000,0,0,0,0,0,0,50000,0,0,0,0,0,3000,1407000,0,0,0,0,1460000,9631000,9572000,0,0,0,0,0,0,0,0,9000,0,10000,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130604,0,1,0,0
1157,1157,"Общество с ограниченной ответственностью ""АвтоТрейд-Плюс""",37713462,16,51.51,4223056692,384,1,0,0,0,0,0,0,0,0,0,0,0,0,128000,0,815000,0,0,943000,0,0,0,0,0,0,77000,0,0,0,0,0,0,866000,0,0,0,0,943000,17613000,17529000,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130611,0,1,0,0
1158,1158,"Общество с ограниченной ответственностью ""Евразийская Торговая Компания""",37713965,16,51.51,4217143499,384,1,0,0,0,0,0,0,0,0,0,0,925000,0,4703000,0,2036000,0,0,7664000,0,0,0,0,0,0,1360000,0,0,0,0,0,0,6304000,0,0,0,0,7664000,52258000,50565000,0,0,0,0,0,0,0,2000,8000,0,337000,0,0,0,0,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1159,1159,"Общество с ограниченной ответственностью Торговая Компания ""Инерт""",37714510,16,51.51,4205242030,384,1,0,0,0,0,0,0,0,0,0,0,222000,0,1825000,0,17000,0,0,2063000,0,0,0,0,0,0,94000,0,0,0,0,0,0,1969000,0,0,0,0,2063000,2320000,2415000,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,-106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130522,0,1,0,0
1160,1160,"Общество с ограниченной ответственностью ""Элит Групп""",37716259,16,51.51,4205242921,384,1,0,0,0,0,0,0,0,0,0,0,771000,0,1564000,0,20000,0,0,2356000,0,0,0,0,0,0,20000,0,0,0,0,0,425000,1911000,0,0,0,0,2356000,10919000,10882000,0,0,0,0,0,0,0,0,25000,0,3000,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130522,0,1,0,0
1161,1161,"Общество с ограниченной ответственностью ""Сибирская Финансовая Компания Трейд""",37716808,16,51.51,4217144044,384,1,0,0,0,0,0,0,0,0,0,0,10000,0,1294000,0,544000,0,0,1848000,0,0,0,0,0,0,19000,0,0,0,0,0,0,1829000,0,0,0,0,1848000,2149000,2133000,0,0,0,0,0,0,0,0,5000,0,2000,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130606,0,1,0,0
1162,1162,"Общество с ограниченной ответственностью ""БЭФК""",37755390,16,51.51,3917514210,384,1,0,0,0,0,0,0,0,0,0,0,786000,0,2037000,0,219000,0,0,3042000,0,0,0,0,0,0,54000,0,0,0,0,0,4000,2984000,0,0,0,0,3042000,27654000,27591000,0,0,0,0,0,0,0,0,7000,0,11000,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130409,0,1,0,0
1163,1163,"Общество с ограниченной ответственностью ""Формула""",37756218,16,51.51,3906262138,384,1,0,0,0,0,0,0,8375000,0,0,0,18480000,0,5485000,0,0,0,0,32340000,0,0,0,0,0,0,14000,0,0,0,0,0,0,32326000,0,0,0,0,32340000,45759000,45755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130410,0,1,0,0
1164,1164,"Общество с ограниченной ответственностью ""БАЛТЛИТ""",37760697,16,51.51,3917514475,384,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,4000,0,0,0,0,0,0,-2000,0,0,0,0,0,6000,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,-12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130305,0,1,0,0
1165,1165,"Общество с ограниченной ответственностью ""Регион Ойл Калининград""",37762745,16,51.51,3906266816,384,1,0,0,0,0,0,0,0,0,0,0,80313000,0,70194000,0,11233000,0,0,161741000,0,0,0,0,0,0,545000,0,0,0,0,0,0,161196000,0,0,0,0,161741000,591335000,590449000,0,0,0,0,0,0,0,56000,247000,0,161000,0,0,0,0,534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130408,0,1,0,0
